timestamp,open,high,low,close,volume
2026-07-25 21:11:00,0.3743,0.3743,0.3741,0.3741,2502043.0
2026-07-25 21:12:00,0.3741,0.3742,0.3741,0.3742,1533.0
2026-07-25 21:13:00,0.3741,0.3745,0.3741,0.3745,4102138.0
2026-07-25 21:14:00,0.3745,0.3746,0.3745,0.3745,501952.0
2026-07-25 21:15:00,0.3745,0.3746,0.3745,0.3746,1734.0
2026-07-25 21:16:00,0.3746,0.375,0.3745,0.3747,5349863.0
2026-07-25 21:17:00,0.3747,0.3747,0.3746,0.3746,301369.0
2026-07-25 21:18:00,0.3746,0.3746,0.3742,0.3742,3333949.0
2026-07-25 21:19:00,0.3742,0.3742,0.3741,0.3741,955948.0
2026-07-25 21:20:00,0.3741,0.3742,0.3741,0.3741,1632.0
2026-07-25 21:21:00,0.3741,0.3741,0.3735,0.3735,5843603.0
2026-07-25 21:22:00,0.3735,0.3739,0.3734,0.3739,1195305.0
2026-07-25 21:23:00,0.3739,0.374,0.3739,0.374,292207.0
2026-07-25 21:24:00,0.374,0.3742,0.374,0.3742,1499301.0
2026-07-25 21:25:00,0.3742,0.3743,0.3742,0.3743,1147579.0
2026-07-25 21:26:00,0.3743,0.3743,0.3743,0.3743,140768.0
2026-07-25 21:27:00,0.3743,0.3747,0.3743,0.3747,1974352.0
2026-07-25 21:28:00,0.3747,0.3749,0.3747,0.3748,768748.0
