timestamp,open,high,low,close,volume
2026-07-25 18:00:00,0.3399,0.3411,0.3388,0.3409,39512.0
2026-07-25 18:15:00,0.3403,0.3411,0.3388,0.3409,323731.0
2026-07-25 18:30:00,0.3409,0.3413,0.3388,0.3406,34862.0
2026-07-25 18:45:00,0.3406,0.3407,0.3399,0.34,30246.0
2026-07-25 19:00:00,0.3401,0.3408,0.3388,0.3405,43113.0
2026-07-25 19:15:00,0.3405,0.3405,0.3388,0.3389,4624940.0
2026-07-25 19:30:00,0.3389,0.3389,0.3381,0.3381,20977696.0
2026-07-25 19:45:00,0.3381,0.3387,0.3376,0.3386,9838496.0
2026-07-25 20:00:00,0.3387,0.3402,0.3376,0.3398,10952638.0
2026-07-25 20:15:00,0.3398,0.3408,0.3397,0.3408,5107395.0
2026-07-25 20:30:00,0.3408,0.3409,0.3394,0.3396,4659000.0
2026-07-25 20:45:00,0.3396,0.34,0.3393,0.3394,25197428.0
2026-07-25 21:00:00,0.3394,0.3395,0.339,0.3393,6282888.0
